student_id,student_name,grade_label,district_name,school_name,subject_id,fall_score,spring_score,scaled_growth,percentile_change,fall_band,spring_band,growth_flag
STU00087,Riley Young,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,1106.3,1186.9,80.6,0,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00088,Parker Davis,1,Riverside Unified,Maple Grove Elementary,SUBJ_R,391.9,527.6,135.7,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00088,Parker Davis,1,Riverside Unified,Maple Grove Elementary,SUBJ_M,255.7,343.5,87.8,22,On Watch,At/Above Benchmark,Strong Growth
STU00089,Avery Kim,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,806.3,864.5,58.2,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00089,Avery Kim,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,719.4,806.1,86.7,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00090,Reese Khan,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,576.7,684.9,108.2,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00090,Reese Khan,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,149.7,248.7,99.0,17,Intervention,On Watch,Strong Growth
STU00091,Emery Johnson,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,728.6,805.1,76.5,-1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00091,Emery Johnson,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,324.2,384.3,60.1,16,On Watch,At/Above Benchmark,Strong Growth
STU00092,Reese Walker,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,356.5,363.7,7.2,-12,On Watch,On Watch,Flat
STU00092,Reese Walker,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,443.4,450.1,6.7,-6,At/Above Benchmark,At/Above Benchmark,Flat
STU00093,Skyler Lee,1,Riverside Unified,Maple Grove Elementary,SUBJ_R,311.7,346.3,34.6,3,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00093,Skyler Lee,1,Riverside Unified,Maple Grove Elementary,SUBJ_M,135.7,193.5,57.8,-2,On Watch,On Watch,Strong Growth
STU00094,Logan Garcia,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,718.4,769.6,51.2,-1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00094,Logan Garcia,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,636.8,540.4,-96.4,-8,On Watch,On Watch,Declining
STU00095,Jamie Young,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,219.3,200.7,-18.6,-16,At/Above Benchmark,On Watch,Declining
STU00095,Jamie Young,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,50.0,50.0,0.0,-4,On Watch,Intervention,Flat
STU00096,Morgan Anderson,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,170.8,351.4,180.6,27,On Watch,At/Above Benchmark,Strong Growth
STU00096,Morgan Anderson,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,238.8,297.8,59.0,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00097,Kai Davis,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,569.5,467.1,-102.4,-25,At/Above Benchmark,At/Above Benchmark,Declining
STU00097,Kai Davis,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,522.9,530.7,7.8,2,At/Above Benchmark,At/Above Benchmark,Flat
STU00098,Skyler Nguyen,1,Riverside Unified,Maple Grove Elementary,SUBJ_R,349.8,497.9,148.1,20,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00098,Skyler Nguyen,1,Riverside Unified,Maple Grove Elementary,SUBJ_M,353.5,373.5,20.0,8,At/Above Benchmark,At/Above Benchmark,On Track
STU00099,Logan Young,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,312.2,371.3,59.1,26,Intervention,At/Above Benchmark,Strong Growth
STU00099,Logan Young,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,548.1,588.4,40.3,2,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00100,Emery Davis,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,654.4,665.6,11.2,-4,At/Above Benchmark,On Watch,On Track
STU00100,Emery Davis,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,773.8,866.5,92.7,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00101,Sage Young,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,516.0,579.2,63.2,-5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00101,Sage Young,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,394.5,598.2,203.7,34,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00102,Casey Kim,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,344.7,408.8,64.1,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00102,Casey Kim,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,84.1,210.0,125.9,22,On Watch,At/Above Benchmark,Strong Growth
STU00103,Morgan Chen,1,Riverside Unified,Maple Grove Elementary,SUBJ_R,415.1,506.0,90.9,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00103,Morgan Chen,1,Riverside Unified,Maple Grove Elementary,SUBJ_M,382.3,470.8,88.5,18,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00104,Finley Garcia,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,923.3,893.8,-29.5,-11,At/Above Benchmark,At/Above Benchmark,Declining
STU00104,Finley Garcia,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,511.5,648.1,136.6,19,Intervention,At/Above Benchmark,Strong Growth
STU00105,Sage Lee,1,Riverside Unified,Maple Grove Elementary,SUBJ_R,482.8,568.9,86.1,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00105,Sage Lee,1,Riverside Unified,Maple Grove Elementary,SUBJ_M,512.3,462.5,-49.8,2,At/Above Benchmark,At/Above Benchmark,Declining
STU00106,Riley Walker,4,Riverside Unified,Maple Grove Elementary,SUBJ_R,895.1,949.1,54.0,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00106,Riley Walker,4,Riverside Unified,Maple Grove Elementary,SUBJ_M,597.5,534.5,-63.0,-7,At/Above Benchmark,At/Above Benchmark,Declining
STU00107,Devon Hill,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,338.4,451.2,112.8,23,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00107,Devon Hill,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,272.8,403.5,130.7,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00108,Quinn Nguyen,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,910.9,1039.4,128.5,21,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00108,Quinn Nguyen,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,745.6,802.1,56.5,2,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00109,Avery Davis,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,528.0,499.0,-29.0,-1,At/Above Benchmark,At/Above Benchmark,Declining
STU00109,Avery Davis,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,708.9,707.6,-1.3,-12,At/Above Benchmark,At/Above Benchmark,Flat
STU00110,Micah Martinez,1,Riverside Unified,Maple Grove Elementary,SUBJ_R,306.7,261.4,-45.3,-10,At/Above Benchmark,On Watch,Declining
STU00110,Micah Martinez,1,Riverside Unified,Maple Grove Elementary,SUBJ_M,277.2,310.3,33.1,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00111,Kai Martinez,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,546.7,670.9,124.2,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00111,Kai Martinez,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,671.4,753.7,82.3,6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00112,Parker Thomas,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,818.3,699.5,-118.8,-22,At/Above Benchmark,At/Above Benchmark,Declining
STU00112,Parker Thomas,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,932.9,881.3,-51.6,-14,At/Above Benchmark,At/Above Benchmark,Declining
STU00113,Jamie Anderson,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,722.0,857.2,135.2,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00113,Jamie Anderson,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,574.9,499.5,-75.4,-14,On Watch,Intervention,Declining
STU00114,Micah Hill,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,671.9,605.8,-66.1,-18,At/Above Benchmark,At/Above Benchmark,Declining
STU00114,Micah Hill,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,487.4,519.7,32.3,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00115,Jordan Patel,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,559.4,595.9,36.5,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00115,Jordan Patel,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,592.7,685.1,92.4,4,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00116,Jordan Brown,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,368.5,331.6,-36.9,8,Intervention,On Watch,Declining
STU00116,Jordan Brown,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,296.4,360.1,63.7,-8,On Watch,Intervention,Strong Growth
STU00117,Kai Nguyen,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,485.5,500.1,14.6,-6,At/Above Benchmark,At/Above Benchmark,On Track
STU00117,Kai Nguyen,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,459.1,557.8,98.7,23,On Watch,At/Above Benchmark,Strong Growth
STU00118,Riley Anderson,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,642.7,589.9,-52.8,-16,On Watch,Intervention,Declining
STU00118,Riley Anderson,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,573.5,662.3,88.8,20,On Watch,At/Above Benchmark,Strong Growth
STU00119,Avery Rivera,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,600.3,713.4,113.1,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00119,Avery Rivera,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,509.9,558.5,48.6,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00120,Emery Lopez,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,325.3,234.2,-91.1,-15,On Watch,Intervention,Declining
STU00120,Emery Lopez,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,240.4,426.4,186.0,30,Intervention,At/Above Benchmark,Strong Growth
STU00121,Quinn Lee,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,197.8,212.6,14.8,-6,On Watch,On Watch,On Track
STU00121,Quinn Lee,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,50.0,50.0,0.0,-15,On Watch,Intervention,Flat
STU00122,Rowan Chen,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,729.8,687.1,-42.7,-5,At/Above Benchmark,At/Above Benchmark,Declining
STU00122,Rowan Chen,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,689.9,802.0,112.1,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00123,Reese Johnson,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,379.3,381.3,2.0,-9,At/Above Benchmark,At/Above Benchmark,Flat
STU00123,Reese Johnson,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,343.4,439.0,95.6,26,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00124,Morgan Martinez,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,567.4,616.3,48.9,5,On Watch,On Watch,Strong Growth
STU00124,Morgan Martinez,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,552.0,550.7,-1.3,4,On Watch,On Watch,Flat
STU00125,Avery Lopez,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,779.4,811.1,31.7,5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00125,Avery Lopez,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,428.4,445.2,16.8,7,On Watch,On Watch,On Track
STU00126,Parker Rivera,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,425.5,416.8,-8.7,2,On Watch,At/Above Benchmark,Declining
STU00126,Parker Rivera,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,385.3,433.4,48.1,-1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00127,Skyler Walker,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,495.2,621.7,126.5,24,On Watch,At/Above Benchmark,Strong Growth
STU00127,Skyler Walker,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,451.6,425.9,-25.7,1,On Watch,On Watch,Declining
STU00128,Avery Kim,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,563.7,466.1,-97.6,-12,Intervention,Urgent Intervention,Declining
STU00128,Avery Kim,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,863.3,961.3,98.0,11,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00129,Quinn Garcia,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,368.3,482.9,114.6,6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00129,Quinn Garcia,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,252.5,193.9,-58.6,-4,At/Above Benchmark,On Watch,Declining
STU00130,Noa Hill,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,517.4,569.5,52.1,3,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00130,Noa Hill,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,539.4,527.8,-11.6,-4,At/Above Benchmark,At/Above Benchmark,Declining
STU00131,Casey Johnson,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,439.0,571.2,132.2,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00131,Casey Johnson,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,314.8,338.9,24.1,6,On Watch,On Watch,On Track
STU00132,Noa Davis,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,661.0,671.8,10.8,-5,At/Above Benchmark,At/Above Benchmark,On Track
STU00132,Noa Davis,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,595.4,679.4,84.0,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00133,Morgan Wilson,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,258.4,317.5,59.1,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00133,Morgan Wilson,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,444.7,571.8,127.1,24,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00134,Micah Smith,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,50.0,50.0,0.0,2,On Watch,On Watch,Flat
STU00134,Micah Smith,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,59.7,207.7,148.0,21,Intervention,At/Above Benchmark,Strong Growth
STU00135,Skyler Martinez,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,688.5,777.7,89.2,18,On Watch,At/Above Benchmark,Strong Growth
STU00135,Skyler Martinez,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,703.6,844.5,140.9,25,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00136,Casey Nguyen,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,662.9,813.6,150.7,16,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00136,Casey Nguyen,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,236.0,288.2,52.2,8,On Watch,On Watch,Strong Growth
STU00137,Kai Martinez,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,683.9,526.8,-157.1,-25,At/Above Benchmark,At/Above Benchmark,Declining
STU00137,Kai Martinez,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,374.8,469.0,94.2,8,On Watch,At/Above Benchmark,Strong Growth
STU00138,Micah Thomas,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,857.4,911.8,54.4,11,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00138,Micah Thomas,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,896.6,970.3,73.7,11,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00139,Sage Walker,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,441.9,535.1,93.2,7,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00139,Sage Walker,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,526.4,520.6,-5.8,-4,At/Above Benchmark,At/Above Benchmark,Declining
STU00140,Jordan Nguyen,4,Riverside Unified,Maple Grove Elementary,SUBJ_R,588.8,635.6,46.8,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00140,Jordan Nguyen,4,Riverside Unified,Maple Grove Elementary,SUBJ_M,628.6,518.1,-110.5,-17,At/Above Benchmark,At/Above Benchmark,Declining
STU00141,Morgan Garcia,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,233.7,184.0,-49.7,-19,Intervention,Urgent Intervention,Declining
STU00141,Morgan Garcia,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,509.3,534.6,25.3,6,At/Above Benchmark,At/Above Benchmark,On Track
STU00142,Emery Anderson,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,413.1,556.7,143.6,29,Intervention,At/Above Benchmark,Strong Growth
STU00142,Emery Anderson,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,597.6,700.4,102.8,20,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00143,Noa Wilson,1,Riverside Unified,Maple Grove Elementary,SUBJ_R,235.9,295.3,59.4,15,On Watch,At/Above Benchmark,Strong Growth
STU00143,Noa Wilson,1,Riverside Unified,Maple Grove Elementary,SUBJ_M,50.0,50.0,0.0,6,Intervention,Intervention,Flat
STU00144,Riley Lopez,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,423.8,539.1,115.3,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00144,Riley Lopez,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,350.9,474.3,123.4,5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00145,Skyler Chen,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,488.4,489.6,1.2,2,On Watch,At/Above Benchmark,Flat
STU00145,Skyler Chen,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,464.0,535.5,71.5,7,On Watch,At/Above Benchmark,Strong Growth
STU00146,Harper Khan,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,158.3,271.2,112.9,12,On Watch,At/Above Benchmark,Strong Growth
STU00146,Harper Khan,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,139.8,161.9,22.1,-5,At/Above Benchmark,On Watch,On Track
STU00147,Reese Patel,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,191.7,96.5,-95.2,-26,At/Above Benchmark,Intervention,Declining
STU00147,Reese Patel,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,335.8,495.4,159.6,16,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00148,Riley Hill,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,110.7,106.4,-4.3,-5,On Watch,Intervention,Flat
STU00148,Riley Hill,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,130.3,110.3,-20.0,5,Intervention,On Watch,Declining
STU00149,Riley Wilson,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,311.0,333.6,22.6,-6,On Watch,On Watch,On Track
STU00149,Riley Wilson,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,387.2,506.1,118.9,20,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00150,Jamie Garcia,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,899.6,981.0,81.4,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00150,Jamie Garcia,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,830.8,958.5,127.7,-1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00151,Avery Garcia,1,Riverside Unified,Maple Grove Elementary,SUBJ_R,237.5,328.6,91.1,19,On Watch,At/Above Benchmark,Strong Growth
STU00151,Avery Garcia,1,Riverside Unified,Maple Grove Elementary,SUBJ_M,349.2,454.0,104.8,18,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00152,Casey Wilson,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,286.2,227.3,-58.9,-5,Intervention,Intervention,Declining
STU00152,Casey Wilson,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,672.6,713.3,40.7,-6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00153,Kai Khan,1,Riverside Unified,Maple Grove Elementary,SUBJ_R,254.2,347.7,93.5,22,On Watch,At/Above Benchmark,Strong Growth
STU00153,Kai Khan,1,Riverside Unified,Maple Grove Elementary,SUBJ_M,364.6,281.2,-83.4,-15,At/Above Benchmark,On Watch,Declining
STU00154,Devon Lee,5,Riverside Unified,Maple Grove Elementary,SUBJ_R,545.1,666.1,121.0,25,Intervention,At/Above Benchmark,Strong Growth
STU00154,Devon Lee,5,Riverside Unified,Maple Grove Elementary,SUBJ_M,869.2,787.6,-81.6,-7,At/Above Benchmark,At/Above Benchmark,Declining
STU00155,Harper Martinez,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,212.5,364.0,151.5,24,On Watch,At/Above Benchmark,Strong Growth
STU00155,Harper Martinez,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,111.8,267.1,155.3,11,On Watch,At/Above Benchmark,Strong Growth
STU00156,Parker Young,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,520.2,693.3,173.1,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00156,Parker Young,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,168.9,261.3,92.4,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00157,Devon Davis,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,532.6,615.0,82.4,27,On Watch,At/Above Benchmark,Strong Growth
STU00157,Devon Davis,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,724.5,819.6,95.1,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00158,Rowan Smith,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,497.5,675.9,178.4,32,On Watch,At/Above Benchmark,Strong Growth
STU00158,Rowan Smith,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,477.3,676.3,199.0,27,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00159,Morgan Davis,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,66.4,149.1,82.7,16,Intervention,On Watch,Strong Growth
STU00159,Morgan Davis,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,311.1,442.9,131.8,22,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00160,Noa Walker,4,Riverside Unified,Maple Grove Elementary,SUBJ_R,850.9,684.3,-166.6,-37,At/Above Benchmark,At/Above Benchmark,Declining
STU00160,Noa Walker,4,Riverside Unified,Maple Grove Elementary,SUBJ_M,521.0,511.3,-9.7,3,On Watch,At/Above Benchmark,Declining
STU00161,Rowan Nguyen,2,Riverside Unified,Maple Grove Elementary,SUBJ_R,511.0,506.2,-4.8,-15,At/Above Benchmark,At/Above Benchmark,Flat
STU00161,Rowan Nguyen,2,Riverside Unified,Maple Grove Elementary,SUBJ_M,527.6,545.2,17.6,2,At/Above Benchmark,At/Above Benchmark,On Track
STU00162,Devon Brown,3,Riverside Unified,Maple Grove Elementary,SUBJ_R,489.6,420.8,-68.8,-11,On Watch,On Watch,Declining
STU00162,Devon Brown,3,Riverside Unified,Maple Grove Elementary,SUBJ_M,586.3,657.5,71.2,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00163,Parker Khan,K,Riverside Unified,Maple Grove Elementary,SUBJ_R,252.6,124.0,-128.6,-12,At/Above Benchmark,On Watch,Declining
STU00163,Parker Khan,K,Riverside Unified,Maple Grove Elementary,SUBJ_M,130.5,236.9,106.4,12,On Watch,At/Above Benchmark,Strong Growth
STU00164,Sage Patel,1,Riverside Unified,Maple Grove Elementary,SUBJ_R,250.8,339.7,88.9,20,On Watch,At/Above Benchmark,Strong Growth
